,user_id,movie_id,rating,movie_title
1912,81,0,4,Toy Story
1913,586,287,4,Scream
1914,44,287,3,Scream
1915,657,0,4,Toy Story
1916,623,257,4,Contact
1917,206,285,2,"English Patient, The"
1918,517,299,3,Air Force One
1919,465,293,3,Liar Liar
1920,641,293,5,Liar Liar
1921,672,293,4,Liar Liar
1922,619,287,4,Scream
1923,221,180,4,Return of the Jedi
1924,618,287,3,Scream
1925,661,49,3,Star Wars
1926,77,287,4,Scream
1927,216,180,1,Return of the Jedi
1928,509,257,4,Contact
1929,418,99,5,Fargo
1930,560,99,4,Fargo
1931,232,99,4,Fargo
1932,456,180,4,Return of the Jedi
1933,459,0,2,Toy Story
1934,556,287,1,Scream
1935,569,287,2,Scream
1936,202,257,3,Contact
1937,379,257,4,Contact
1938,470,49,3,Star Wars
1939,193,293,4,Liar Liar
1940,429,180,4,Return of the Jedi
1941,621,0,3,Toy Story
1942,530,287,1,Scream
1943,274,120,3,Independence Day
1944,45,99,4,Fargo
1945,676,285,1,"English Patient, The"
1946,251,285,5,"English Patient, The"
1947,536,180,2,Return of the Jedi
1948,189,120,3,Independence Day
1949,591,99,5,Fargo
1950,331,120,5,Independence Day
1951,658,257,4,Contact
1952,601,49,5,Star Wars
1953,362,49,5,Star Wars
1954,428,0,3,Toy Story
1955,609,293,1,Liar Liar
1956,72,0,2,Toy Story
1957,152,180,1,Return of the Jedi
1958,540,49,5,Star Wars
1959,187,293,2,Liar Liar
1960,480,49,4,Star Wars
1961,513,257,4,Contact
1962,464,257,5,Contact
1963,580,99,5,Fargo
1964,667,257,2,Contact
1965,289,120,4,Independence Day
1966,387,287,5,Scream
1967,420,49,5,Star Wars
1968,619,299,3,Air Force One
1969,388,299,3,Air Force One
1970,147,180,5,Return of the Jedi
1971,672,287,4,Scream
1972,346,99,3,Fargo
1973,478,257,5,Contact
1974,633,99,4,Fargo
1975,325,0,3,Toy Story
1976,596,49,5,Star Wars
1977,537,257,3,Contact
1978,661,285,3,"English Patient, The"
1979,532,99,5,Fargo
1980,545,99,3,Fargo
1981,509,299,5,Air Force One
1982,219,257,3,Contact
1983,333,180,4,Return of the Jedi
1984,502,49,5,Star Wars
1985,625,293,3,Liar Liar
1986,549,49,5,Star Wars
1987,371,287,5,Scream
1988,609,287,3,Scream
1989,84,120,2,Independence Day
1990,520,120,2,Independence Day
1991,450,285,1,"English Patient, The"
1992,390,99,4,Fargo
1993,606,120,2,Independence Day
1994,369,180,4,Return of the Jedi
1995,329,0,5,Toy Story
1996,120,299,3,Air Force One
1997,520,49,4,Star Wars
1998,633,257,4,Contact
1999,673,293,4,Liar Liar
2000,440,293,4,Liar Liar
2001,692,180,3,Return of the Jedi
2002,200,285,2,"English Patient, The"
2003,667,293,3,Liar Liar
2004,370,180,3,Return of the Jedi
2005,320,285,4,"English Patient, The"
2006,684,285,1,"English Patient, The"
2007,471,120,5,Independence Day
2008,88,49,5,Star Wars
2009,665,257,4,Contact
2010,687,287,5,Scream
2011,434,257,4,Contact
2012,662,285,3,"English Patient, The"
2013,628,49,5,Star Wars
2014,696,293,4,Liar Liar
2015,531,0,5,Toy Story
2016,188,49,5,Star Wars
2017,581,120,3,Independence Day
2018,636,293,3,Liar Liar
2019,642,287,4,Scream
2020,625,285,5,"English Patient, The"
2021,510,287,4,Scream
2022,224,285,4,"English Patient, The"
2023,671,49,3,Star Wars
2024,644,285,4,"English Patient, The"
2025,181,49,5,Star Wars
2026,469,0,3,Toy Story
2027,426,257,4,Contact
2028,231,99,5,Fargo
2029,621,49,5,Star Wars
2030,175,285,2,"English Patient, The"
2031,229,120,4,Independence Day
2032,322,49,5,Star Wars
2033,256,285,5,"English Patient, The"
2034,698,99,4,Fargo
2035,348,99,4,Fargo
2036,416,257,4,Contact
2037,678,287,4,Scream
2038,321,257,4,Contact
2039,608,257,3,Contact
2040,588,285,3,"English Patient, The"
2041,513,180,4,Return of the Jedi
2042,699,180,5,Return of the Jedi
2043,480,99,4,Fargo
2044,619,0,5,Toy Story
2045,262,0,5,Toy Story
2046,694,299,1,Air Force One
2047,245,180,5,Return of the Jedi
2048,549,287,5,Scream
2049,27,287,5,Scream
2050,581,49,5,Star Wars
2051,290,99,5,Fargo
2052,42,293,5,Liar Liar
2053,63,287,4,Scream
2054,533,293,5,Liar Liar
2055,493,293,4,Liar Liar
2056,183,0,4,Toy Story
2057,653,49,5,Star Wars
2058,286,99,5,Fargo
2059,578,285,4,"English Patient, The"
2060,608,287,2,Scream
2061,649,285,3,"English Patient, The"
2062,681,49,5,Star Wars
2063,642,180,3,Return of the Jedi
2064,91,257,4,Contact
2065,549,120,5,Independence Day
2066,53,99,5,Fargo
2067,166,287,3,Scream
2068,425,49,4,Star Wars
2069,551,285,4,"English Patient, The"
2070,312,299,4,Air Force One
2071,618,49,4,Star Wars
2072,576,0,5,Toy Story
2073,653,293,3,Liar Liar
2074,234,49,5,Star Wars
2075,580,180,3,Return of the Jedi
2076,626,257,4,Contact
2077,336,180,2,Return of the Jedi
2078,129,293,5,Liar Liar
2079,38,293,4,Liar Liar
2080,604,299,2,Air Force One
2081,115,180,4,Return of the Jedi
2082,465,257,4,Contact
2083,477,299,3,Air Force One
2084,693,299,4,Air Force One
2085,428,180,5,Return of the Jedi
2086,591,120,4,Independence Day
2087,247,0,3,Toy Story
2088,698,0,3,Toy Story
2089,642,99,5,Fargo
2090,421,285,5,"English Patient, The"
2091,21,180,5,Return of the Jedi
2092,100,287,4,Scream
2093,533,0,5,Toy Story
2094,504,0,3,Toy Story
2095,504,293,3,Liar Liar
2096,682,285,2,"English Patient, The"
2097,56,287,4,Scream
2098,532,293,4,Liar Liar
2099,176,257,3,Contact
2100,667,285,4,"English Patient, The"
2101,591,293,3,Liar Liar
2102,618,257,5,Contact
2103,436,285,2,"English Patient, The"
2104,526,99,5,Fargo
2105,235,99,3,Fargo
2106,658,180,3,Return of the Jedi
2107,111,293,3,Liar Liar
2108,424,0,2,Toy Story
2109,607,49,1,Star Wars
2110,498,299,4,Air Force One
2111,678,180,5,Return of the Jedi
2112,655,285,1,"English Patient, The"
2113,525,49,5,Star Wars
2114,590,99,5,Fargo
2115,392,257,4,Contact
2116,627,299,5,Air Force One
2117,524,287,4,Scream
2118,65,285,1,"English Patient, The"
2119,579,180,5,Return of the Jedi
2120,697,49,5,Star Wars
2121,248,257,5,Contact
2122,659,49,4,Star Wars
2123,618,299,5,Air Force One
2124,670,257,5,Contact
2125,390,257,3,Contact
2126,588,299,5,Air Force One
2127,623,287,4,Scream
2128,637,99,3,Fargo
2129,0,49,5,Star Wars
2130,623,285,5,"English Patient, The"
2131,654,285,3,"English Patient, The"
2132,307,49,5,Star Wars
2133,144,180,5,Return of the Jedi
2134,560,120,3,Independence Day
2135,327,180,4,Return of the Jedi
2136,675,180,5,Return of the Jedi
2137,643,257,4,Contact
2138,424,99,4,Fargo
2139,536,287,2,Scream
2140,677,180,3,Return of the Jedi
2141,266,99,5,Fargo
2142,462,257,5,Contact
2143,229,293,5,Liar Liar
2144,187,287,4,Scream
2145,576,99,4,Fargo
2146,683,120,3,Independence Day
2147,714,180,4,Return of the Jedi
2148,452,257,4,Contact
2149,636,49,4,Star Wars
2150,387,299,4,Air Force One
2151,344,299,3,Air Force One
2152,582,257,4,Contact
2153,101,257,4,Contact
2154,387,257,5,Contact
2155,588,257,2,Contact
2156,423,287,1,Scream
2157,453,299,4,Air Force One
2158,690,0,5,Toy Story
2159,405,0,4,Toy Story
2160,653,180,3,Return of the Jedi
2161,726,180,3,Return of the Jedi
2162,431,0,2,Toy Story
2163,574,49,2,Star Wars
2164,559,99,5,Fargo
2165,693,49,5,Star Wars
2166,591,180,3,Return of the Jedi
2167,501,299,2,Air Force One
2168,539,293,4,Liar Liar
2169,645,257,3,Contact
2170,273,257,5,Contact
2171,626,120,3,Independence Day
2172,656,0,3,Toy Story
2173,544,257,3,Contact
2174,96,99,2,Fargo
2175,678,120,2,Independence Day
2176,701,293,1,Liar Liar
2177,690,293,4,Liar Liar
2178,693,120,5,Independence Day
2179,633,49,4,Star Wars
2180,429,257,4,Contact
2181,473,49,5,Star Wars
2182,331,293,5,Liar Liar
2183,304,0,5,Toy Story
2184,88,180,4,Return of the Jedi
2185,169,257,3,Contact
2186,486,0,5,Toy Story
2187,304,299,3,Air Force One
2188,593,180,3,Return of the Jedi
2189,76,0,5,Toy Story
2190,735,180,2,Return of the Jedi
2191,719,257,4,Contact
2192,234,0,4,Toy Story
2193,140,99,4,Fargo
2194,704,49,4,Star Wars
2195,78,257,5,Contact
2196,487,180,4,Return of the Jedi
2197,99,257,4,Contact
2198,455,120,2,Independence Day
2199,93,285,4,"English Patient, The"
2200,150,0,5,Toy Story
2201,702,293,2,Liar Liar
2202,641,0,5,Toy Story
2203,741,257,5,Contact
2204,707,0,5,Toy Story
2205,292,120,3,Independence Day
2206,421,293,3,Liar Liar
2207,458,257,3,Contact
2208,711,180,5,Return of the Jedi
2209,337,285,4,"English Patient, The"
2210,244,299,4,Air Force One
2211,203,287,3,Scream
2212,168,49,5,Star Wars
2213,585,180,4,Return of the Jedi
2214,243,0,4,Toy Story
2215,342,287,2,Scream
2216,734,0,4,Toy Story
2217,501,257,2,Contact
2218,519,285,5,"English Patient, The"
2219,254,299,3,Air Force One
2220,221,293,3,Liar Liar
2221,237,293,3,Liar Liar
2222,709,299,3,Air Force One
2223,489,180,4,Return of the Jedi
2224,309,49,5,Star Wars
2225,102,180,4,Return of the Jedi
2226,698,257,5,Contact
2227,178,299,4,Air Force One
2228,631,180,5,Return of the Jedi
2229,717,299,5,Air Force One
2230,734,257,4,Contact
2231,498,49,3,Star Wars
2232,533,285,3,"English Patient, The"
2233,112,287,3,Scream
2234,700,99,5,Fargo
2235,548,99,4,Fargo
2236,718,49,2,Star Wars
2237,438,120,2,Independence Day
2238,704,120,5,Independence Day
2239,594,293,2,Liar Liar
2240,656,285,4,"English Patient, The"
2241,698,299,3,Air Force One
2242,545,293,1,Liar Liar
2243,742,287,2,Scream
2244,563,299,4,Air Force One
2245,48,180,1,Return of the Jedi
2246,706,285,5,"English Patient, The"
2247,522,0,5,Toy Story
2248,537,293,3,Liar Liar
2249,250,299,4,Air Force One
2250,653,287,3,Scream
2251,440,120,4,Independence Day
2252,713,180,5,Return of the Jedi
2253,748,0,4,Toy Story
2254,57,180,3,Return of the Jedi
2255,533,120,4,Independence Day
2256,616,287,1,Scream
2257,464,180,3,Return of the Jedi
2258,691,99,4,Fargo
2259,431,293,4,Liar Liar
2260,344,257,4,Contact
2261,267,293,3,Liar Liar
2262,716,293,3,Liar Liar
2263,308,257,5,Contact
2264,93,120,2,Independence Day
2265,537,99,4,Fargo
2266,749,285,4,"English Patient, The"
2267,647,180,5,Return of the Jedi
2268,39,299,3,Air Force One
2269,23,287,3,Scream
2270,704,0,5,Toy Story
2271,51,99,4,Fargo
2272,259,257,3,Contact
2273,593,49,3,Star Wars
2274,479,257,3,Contact
2275,387,99,3,Fargo
2276,610,285,5,"English Patient, The"
2277,732,293,2,Liar Liar
2278,716,99,4,Fargo
2279,635,0,3,Toy Story
2280,516,257,5,Contact
2281,59,285,5,"English Patient, The"
2282,668,299,4,Air Force One
2283,504,49,3,Star Wars
2284,275,0,5,Toy Story
2285,489,49,5,Star Wars
2286,151,120,5,Independence Day
2287,654,293,3,Liar Liar
2288,530,285,5,"English Patient, The"
2289,638,299,3,Air Force One
2290,601,180,5,Return of the Jedi
2291,562,180,4,Return of the Jedi
2292,634,0,4,Toy Story
2293,713,120,4,Independence Day
2294,751,285,1,"English Patient, The"
2295,650,285,4,"English Patient, The"
2296,138,287,4,Scream
2297,141,293,3,Liar Liar
2298,467,120,4,Independence Day
2299,594,180,5,Return of the Jedi
2300,632,120,3,Independence Day
2301,589,285,5,"English Patient, The"
2302,553,99,3,Fargo
2303,477,0,4,Toy Story
2304,731,299,4,Air Force One
2305,645,299,3,Air Force One
2306,554,120,3,Independence Day
2307,622,180,5,Return of the Jedi
2308,607,299,1,Air Force One
2309,380,0,5,Toy Story
2310,487,49,4,Star Wars
2311,756,99,3,Fargo
2312,406,257,4,Contact
2313,704,299,5,Air Force One
2314,556,49,4,Star Wars
2315,721,299,3,Air Force One
2316,715,180,4,Return of the Jedi
2317,757,257,4,Contact
2318,91,0,4,Toy Story
2319,602,293,4,Liar Liar
2320,71,49,2,Star Wars
2321,613,293,4,Liar Liar
2322,692,299,2,Air Force One
2323,483,180,5,Return of the Jedi
2324,590,299,3,Air Force One
2325,488,287,4,Scream
2326,328,285,4,"English Patient, The"
2327,532,299,4,Air Force One
2328,720,257,3,Contact
2329,536,49,4,Star Wars
2330,295,49,5,Star Wars
2331,547,99,5,Fargo
2332,441,293,2,Liar Liar
2333,673,287,3,Scream
2334,341,293,3,Liar Liar
2335,536,293,1,Liar Liar
2336,99,293,4,Liar Liar
2337,665,180,2,Return of the Jedi
2338,720,49,5,Star Wars
2339,375,287,3,Scream
2340,457,285,4,"English Patient, The"
2341,633,120,5,Independence Day
2342,56,257,5,Contact
2343,428,287,3,Scream
2344,679,120,3,Independence Day
2345,703,49,5,Star Wars
2346,82,299,3,Air Force One
2347,174,49,5,Star Wars
2348,565,287,3,Scream
2349,665,287,3,Scream
2350,623,180,4,Return of the Jedi
2351,505,293,4,Liar Liar
2352,466,0,4,Toy Story
2353,654,49,4,Star Wars
2354,439,299,3,Air Force One
2355,715,0,5,Toy Story
2356,301,293,1,Liar Liar
2357,83,285,5,"English Patient, The"
2358,729,49,4,Star Wars
2359,635,257,5,Contact
2360,637,120,4,Independence Day
2361,153,257,3,Contact
2362,732,287,2,Scream
2363,571,120,2,Independence Day
2364,539,257,4,Contact
2365,481,49,4,Star Wars
2366,762,0,4,Toy Story
2367,20,49,3,Star Wars
2368,754,293,3,Liar Liar
2369,683,180,4,Return of the Jedi
2370,776,285,2,"English Patient, The"
2371,654,287,3,Scream
2372,428,49,5,Star Wars
2373,258,180,4,Return of the Jedi
2374,473,287,3,Scream
2375,553,293,3,Liar Liar
2376,604,120,1,Independence Day
2377,464,0,4,Toy Story
2378,502,285,3,"English Patient, The"
2379,608,293,2,Liar Liar
2380,748,120,3,Independence Day
2381,757,287,4,Scream
2382,604,287,5,Scream
2383,760,293,3,Liar Liar
2384,278,287,3,Scream
2385,612,0,4,Toy Story
2386,586,285,4,"English Patient, The"
2387,173,285,5,"English Patient, The"
2388,751,299,3,Air Force One
2389,675,49,5,Star Wars
2390,587,0,4,Toy Story
2391,759,180,3,Return of the Jedi
2392,579,99,3,Fargo
2393,675,0,5,Toy Story
2394,642,0,5,Toy Story
2395,561,0,2,Toy Story
2396,735,49,3,Star Wars
2397,462,120,3,Independence Day
2398,662,257,3,Contact
2399,294,99,5,Fargo
2400,232,49,3,Star Wars
2401,757,49,4,Star Wars
2402,578,257,5,Contact
2403,177,0,4,Toy Story
2404,157,120,4,Independence Day
2405,332,99,4,Fargo
2406,553,120,4,Independence Day
2407,676,0,4,Toy Story
2408,587,120,5,Independence Day
2409,723,299,3,Air Force One
2410,256,120,3,Independence Day
2411,681,180,5,Return of the Jedi
2412,407,293,5,Liar Liar
2413,709,49,4,Star Wars
2414,673,49,4,Star Wars
2415,412,49,5,Star Wars
2416,538,285,4,"English Patient, The"
2417,627,287,5,Scream
2418,738,99,5,Fargo
2419,742,99,5,Fargo
2420,716,285,3,"English Patient, The"
2421,499,49,3,Star Wars
2422,629,287,4,Scream
2423,770,257,5,Contact
2424,406,285,4,"English Patient, The"
2425,782,287,3,Scream
2426,756,49,4,Star Wars
2427,513,293,3,Liar Liar
2428,315,285,5,"English Patient, The"
2429,80,287,3,Scream
2430,762,285,4,"English Patient, The"
2431,552,99,5,Fargo
2432,115,49,3,Star Wars
2433,621,293,3,Liar Liar
2434,12,49,5,Star Wars
2435,257,285,5,"English Patient, The"
2436,749,293,4,Liar Liar
2437,240,299,4,Air Force One
2438,592,49,4,Star Wars
2439,663,285,4,"English Patient, The"
2440,42,120,4,Independence Day
2441,322,293,3,Liar Liar
2442,675,299,4,Air Force One
2443,252,0,5,Toy Story
2444,452,180,5,Return of the Jedi
2445,412,257,4,Contact
2446,438,99,3,Fargo
2447,537,180,3,Return of the Jedi
2448,675,287,1,Scream
2449,629,99,3,Fargo
2450,696,0,5,Toy Story
2451,444,180,2,Return of the Jedi
2452,773,293,1,Liar Liar
2453,41,293,4,Liar Liar
2454,461,99,4,Fargo
2455,451,180,4,Return of the Jedi
2456,568,285,5,"English Patient, The"
2457,720,293,3,Liar Liar
2458,707,49,5,Star Wars
2459,680,287,1,Scream
2460,416,99,3,Fargo
2461,613,0,5,Toy Story
2462,505,180,5,Return of the Jedi
2463,780,99,5,Fargo
2464,379,120,3,Independence Day
2465,720,299,5,Air Force One
2466,363,285,5,"English Patient, The"
2467,416,293,4,Liar Liar
2468,431,299,4,Air Force One
2469,490,99,5,Fargo
2470,544,120,5,Independence Day
2471,398,120,3,Independence Day
2472,776,99,1,Fargo
2473,372,49,5,Star Wars
2474,494,180,5,Return of the Jedi
2475,556,299,4,Air Force One
2476,561,180,3,Return of the Jedi
2477,424,120,4,Independence Day
2478,702,257,4,Contact
2479,797,0,4,Toy Story
2480,776,0,4,Toy Story
2481,607,99,4,Fargo
2482,142,293,3,Liar Liar
2483,636,0,4,Toy Story
2484,167,299,5,Air Force One
2485,54,49,4,Star Wars
2486,148,299,3,Air Force One
2487,628,257,4,Contact
2488,92,120,3,Independence Day
2489,732,120,3,Independence Day
2490,423,49,3,Star Wars
2491,293,180,5,Return of the Jedi
2492,492,287,4,Scream
2493,434,99,3,Fargo
2494,802,285,5,"English Patient, The"
2495,664,180,4,Return of the Jedi
2496,486,257,5,Contact
2497,185,257,1,Contact
2498,801,293,4,Liar Liar
2499,394,49,5,Star Wars
2500,757,285,5,"English Patient, The"
2501,758,299,5,Air Force One
2502,801,285,2,"English Patient, The"
2503,370,0,4,Toy Story
2504,774,285,4,"English Patient, The"
2505,525,287,4,Scream
2506,289,0,5,Toy Story
2507,769,0,5,Toy Story
2508,486,285,2,"English Patient, The"
2509,131,285,3,"English Patient, The"
2510,373,49,3,Star Wars
2511,674,257,3,Contact
2512,604,99,5,Fargo
2513,792,120,3,Independence Day
2514,794,99,5,Fargo
2515,662,49,5,Star Wars
2516,617,0,4,Toy Story
2517,483,293,4,Liar Liar
2518,780,287,2,Scream
2519,726,293,4,Liar Liar
2520,572,49,4,Star Wars
2521,396,180,4,Return of the Jedi
2522,683,0,4,Toy Story
2523,701,287,1,Scream
2524,705,99,1,Fargo
2525,693,180,5,Return of the Jedi
2526,523,49,4,Star Wars
2527,705,49,5,Star Wars
2528,690,49,4,Star Wars
2529,561,285,4,"English Patient, The"
2530,468,285,5,"English Patient, The"
2531,718,120,1,Independence Day
2532,408,299,3,Air Force One
2533,170,285,3,"English Patient, The"
2534,118,180,4,Return of the Jedi
2535,592,285,5,"English Patient, The"
2536,762,257,3,Contact
2537,665,299,3,Air Force One
2538,763,99,4,Fargo
2539,55,299,4,Air Force One
2540,653,99,1,Fargo
2541,723,287,4,Scream
2542,457,180,2,Return of the Jedi
2543,88,0,5,Toy Story
2544,264,99,5,Fargo
2545,774,257,4,Contact
2546,710,49,4,Star Wars
2547,705,0,4,Toy Story
2548,173,49,4,Star Wars
2549,781,287,4,Scream
2550,7,180,4,Return of the Jedi
2551,455,180,3,Return of the Jedi
2552,738,285,2,"English Patient, The"
2553,681,99,3,Fargo
2554,747,257,5,Contact
2555,781,293,3,Liar Liar
2556,474,49,5,Star Wars
2557,755,99,5,Fargo
2558,81,285,4,"English Patient, The"
2559,744,285,1,"English Patient, The"
2560,354,287,5,Scream
2561,103,49,5,Star Wars
2562,710,285,4,"English Patient, The"
2563,467,99,5,Fargo
2564,492,299,4,Air Force One
2565,389,285,4,"English Patient, The"
2566,751,287,5,Scream
2567,599,180,4,Return of the Jedi
2568,101,287,2,Scream
2569,750,49,5,Star Wars
2570,574,293,1,Liar Liar
2571,367,99,4,Fargo
2572,491,99,4,Fargo
2573,792,293,5,Liar Liar
2574,5,0,4,Toy Story
2575,811,287,4,Scream
2576,399,257,5,Contact
2577,741,180,3,Return of the Jedi
2578,499,99,4,Fargo
2579,750,99,4,Fargo
2580,729,299,3,Air Force One
2581,554,180,5,Return of the Jedi
2582,681,293,3,Liar Liar
2583,575,49,4,Star Wars
2584,569,257,3,Contact
2585,701,299,3,Air Force One
2586,528,287,4,Scream
2587,62,0,3,Toy Story
2588,535,120,4,Independence Day
2589,673,0,4,Toy Story
2590,793,49,5,Star Wars
2591,1,299,4,Air Force One
2592,699,49,5,Star Wars
2593,235,49,3,Star Wars
2594,555,293,2,Liar Liar
2595,87,285,5,"English Patient, The"
2596,488,257,5,Contact
2597,595,180,4,Return of the Jedi
2598,609,49,4,Star Wars
2599,512,49,5,Star Wars
2600,112,257,5,Contact
2601,653,299,5,Air Force One
2602,647,0,5,Toy Story
2603,64,0,3,Toy Story
2604,496,0,4,Toy Story
2605,42,257,5,Contact
2606,601,120,4,Independence Day
2607,730,0,2,Toy Story
2608,677,49,4,Star Wars
2609,52,49,4,Star Wars
2610,629,299,4,Air Force One
2611,680,285,5,"English Patient, The"
2612,514,285,2,"English Patient, The"
2613,262,257,3,Contact
2614,496,180,5,Return of the Jedi
2615,233,285,3,"English Patient, The"
2616,611,299,4,Air Force One
2617,597,257,5,Contact
2618,317,99,5,Fargo
2619,702,49,5,Star Wars
2620,486,49,4,Star Wars
2621,326,285,2,"English Patient, The"
2622,366,49,5,Star Wars
2623,377,0,4,Toy Story
2624,654,0,2,Toy Story
2625,803,120,4,Independence Day
2626,391,293,4,Liar Liar
2627,813,99,4,Fargo
2628,657,180,3,Return of the Jedi
2629,394,0,5,Toy Story
2630,760,180,5,Return of the Jedi
2631,358,180,5,Return of the Jedi
2632,767,49,4,Star Wars
2633,834,0,3,Toy Story
2634,624,180,4,Return of the Jedi
2635,724,257,4,Contact
2636,750,180,5,Return of the Jedi
2637,769,299,5,Air Force One
2638,767,0,5,Toy Story
2639,694,287,4,Scream
2640,652,299,4,Air Force One
2641,1,99,5,Fargo
2642,713,49,5,Star Wars
2643,769,180,3,Return of the Jedi
2644,560,180,3,Return of the Jedi
2645,93,180,4,Return of the Jedi
2646,618,293,1,Liar Liar
2647,486,99,5,Fargo
2648,528,285,4,"English Patient, The"
2649,565,99,5,Fargo
2650,41,49,5,Star Wars
2651,77,293,3,Liar Liar
2652,405,120,5,Independence Day
2653,658,49,3,Star Wars
2654,749,299,3,Air Force One
2655,401,0,5,Toy Story
2656,758,257,4,Contact
2657,531,180,5,Return of the Jedi
2658,118,285,5,"English Patient, The"
2659,528,257,4,Contact
2660,679,99,3,Fargo
2661,427,285,3,"English Patient, The"
2662,4,120,4,Independence Day
2663,807,293,5,Liar Liar
2664,824,293,4,Liar Liar
2665,629,49,3,Star Wars
2666,636,285,5,"English Patient, The"
2667,815,257,3,Contact
2668,766,99,5,Fargo
2669,300,49,5,Star Wars
2670,739,287,4,Scream
2671,798,49,4,Star Wars
2672,515,285,5,"English Patient, The"
2673,742,299,4,Air Force One
2674,604,285,4,"English Patient, The"
2675,475,299,5,Air Force One
2676,826,257,3,Contact
2677,801,299,4,Air Force One
2678,832,120,1,Independence Day
2679,731,285,5,"English Patient, The"
2680,831,180,3,Return of the Jedi
2681,649,287,3,Scream
2682,551,287,2,Scream
2683,434,0,5,Toy Story
2684,133,0,5,Toy Story
2685,197,49,5,Star Wars
2686,519,99,4,Fargo
2687,698,180,3,Return of the Jedi
2688,816,0,4,Toy Story
2689,531,99,5,Fargo
2690,796,49,5,Star Wars
2691,760,0,1,Toy Story
2692,16,99,4,Fargo
2693,563,49,4,Star Wars
2694,287,293,2,Liar Liar
2695,673,299,3,Air Force One
2696,805,120,4,Independence Day
2697,605,99,5,Fargo
2698,525,299,2,Air Force One
2699,633,0,3,Toy Story
2700,623,293,3,Liar Liar
2701,773,299,2,Air Force One
2702,108,287,5,Scream
2703,657,49,4,Star Wars
2704,744,99,5,Fargo
2705,726,120,4,Independence Day
2706,745,180,5,Return of the Jedi
2707,812,293,1,Liar Liar
2708,550,287,4,Scream
2709,760,49,5,Star Wars
2710,605,120,4,Independence Day
2711,500,120,4,Independence Day
2712,577,257,1,Contact
2713,131,49,3,Star Wars
2714,549,293,3,Liar Liar
2715,806,0,4,Toy Story
2716,395,120,5,Independence Day
2717,553,0,3,Toy Story
2718,847,293,5,Liar Liar
2719,539,299,3,Air Force One
2720,748,293,2,Liar Liar
2721,600,257,5,Contact
2722,380,293,5,Liar Liar
2723,829,99,5,Fargo
2724,680,257,1,Contact
2725,760,257,4,Contact
2726,628,285,4,"English Patient, The"
2727,767,287,4,Scream
2728,230,49,4,Star Wars
2729,757,120,2,Independence Day
2730,563,180,4,Return of the Jedi
2731,635,120,5,Independence Day
2732,830,180,5,Return of the Jedi
2733,698,120,3,Independence Day
2734,789,0,3,Toy Story
2735,760,287,4,Scream
2736,768,257,3,Contact
2737,215,49,4,Star Wars
2738,833,257,4,Contact
2739,833,99,4,Fargo
2740,503,293,2,Liar Liar
2741,652,120,4,Independence Day
2742,829,287,1,Scream
2743,837,180,5,Return of the Jedi
2744,757,99,5,Fargo
2745,404,287,5,Scream
2746,527,293,3,Liar Liar
2747,795,120,5,Independence Day
2748,604,293,4,Liar Liar
2749,615,285,5,"English Patient, The"
2750,667,299,4,Air Force One
2751,825,49,5,Star Wars
2752,654,257,2,Contact
2753,396,285,4,"English Patient, The"
2754,469,180,4,Return of the Jedi
2755,706,99,5,Fargo
2756,54,120,3,Independence Day
2757,846,287,4,Scream
2758,502,0,5,Toy Story
2759,620,120,3,Independence Day
2760,845,257,3,Contact
2761,724,299,4,Air Force One
2762,720,287,3,Scream
2763,779,299,3,Air Force One
2764,188,180,3,Return of the Jedi
2765,745,49,5,Star Wars
2766,704,285,3,"English Patient, The"
2767,572,257,4,Contact
2768,422,285,4,"English Patient, The"
2769,276,257,4,Contact
2770,834,49,4,Star Wars
2771,714,287,4,Scream
2772,229,99,4,Fargo
2773,579,257,5,Contact
2774,861,49,5,Star Wars
2775,790,49,5,Star Wars
2776,545,180,5,Return of the Jedi
2777,485,0,4,Toy Story
2778,291,49,4,Star Wars
2779,688,120,5,Independence Day
2780,631,0,3,Toy Story
2781,117,257,5,Contact
2782,458,285,4,"English Patient, The"
2783,724,99,5,Fargo
2784,803,0,5,Toy Story
2785,402,99,5,Fargo
2786,622,120,4,Independence Day
2787,84,49,5,Star Wars
2788,744,180,2,Return of the Jedi
2789,568,257,5,Contact
2790,773,257,1,Contact
2791,662,287,4,Scream
2792,681,120,4,Independence Day
2793,777,120,3,Independence Day
2794,726,49,4,Star Wars
2795,824,49,4,Star Wars
2796,391,49,5,Star Wars
2797,855,257,4,Contact
2798,856,293,3,Liar Liar
2799,517,120,5,Independence Day
2800,759,49,3,Star Wars
2801,840,287,3,Scream
2802,479,293,1,Liar Liar
2803,713,299,5,Air Force One
2804,233,99,4,Fargo
2805,668,257,2,Contact
2806,418,49,5,Star Wars
2807,772,99,4,Fargo
2808,696,299,5,Air Force One
2809,336,49,5,Star Wars
2810,675,257,2,Contact
2811,783,285,3,"English Patient, The"
2812,184,285,4,"English Patient, The"
2813,559,180,4,Return of the Jedi
2814,541,120,2,Independence Day
2815,649,180,4,Return of the Jedi
2816,649,0,3,Toy Story
2817,506,120,5,Independence Day
2818,708,293,3,Liar Liar
2819,863,49,5,Star Wars
2820,747,49,5,Star Wars
2821,696,180,4,Return of the Jedi
2822,830,0,4,Toy Story
2823,220,120,2,Independence Day
2824,653,0,4,Toy Story
2825,769,287,4,Scream
2826,764,285,5,"English Patient, The"
2827,268,180,2,Return of the Jedi
2828,787,120,4,Independence Day
2829,700,49,5,Star Wars
